Unnamed: 0,City,Claim,Tweet,Latitude,Longitude,User,Timestamp,Stance,Category,State,Verdict
1157,Billings,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,We did it folks!  AP has pulled down their fake fact check on JD Vance having sexual relations with his couch. This is a victory for the truth and for those of us who care about our furniture. https://t.co/smKq0KTKWl,45.7833,-108.5007,Rep. Jack Kimble,Thu Jul 25 18:01:11 +0000 2024,Positive,['Elections'],Montana,FALSE
1160,Billings,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,"AP declares “JD Vance did not have sex with a couch” in now-deleted fact check.

Follow: @AFpost https://t.co/ijeR0Ue9Hv",45.7833,-108.5007,AF Post,Thu Jul 25 21:51:26 +0000 2024,Negative,['Elections'],Montana,FALSE
1169,Billings,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,Hilarious! We just caught @CNN using AI to try to make the crowd look bigger at a @KamalaHarris event! https://t.co/Lhfjv7dbxY,45.7833,-108.5007,The Older Millennial,Sun Aug 04 00:23:29 +0000 2024,Positive,['Elections'],Montana,FALSE
1170,Billings,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"Remember when Kamala said that Jan 6th was “the worst attack on Democracy since the Civil War” the day before the anniversary of 9/11?

We do.

https://t.co/XxHhwMj9FK",45.7833,-108.5007,Libs of TikTok,Mon Jan 06 17:30:10 +0000 2025,Positive,['Elections'],Montana,FALSE
1174,Billings,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"@VP “Unwavering faith in the American people”?

Kamala Harris invited millions of illegals into the US to replace the American people.

She should be tried for treason.",45.7833,-108.5007,Paul A. Szypula 🇺🇸,Mon Jan 06 16:43:05 +0000 2025,Positive,['Elections'],Montana,FALSE
1175,Billings,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"@harryjsisson Stop watching edited clips from other paid shills you cuck. 

Biden wouldn't have been able to do that for money 🤣 

Trump had no teleprompter. No notes. No preselected reporters. 

He absolutely killed it. Go cry, you little pansy.",45.7833,-108.5007,Sara Rose 🇺🇸🌹,Tue Jan 07 17:54:17 +0000 2025,Negative,['Elections'],Montana,FALSE
1177,Billings,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"You didn’t just repost a video. You reposted a video that said Zuckerberg looked like he was being held hostage. 

Which is supposed to be some kind of a covert way of saying Trump is an authoritarian.

Until Democrats come to grips with the fact that their policies suck. Their",45.7833,-108.5007,Insurrection Barbie,Tue Jan 07 17:40:18 +0000 2025,Negative,['Elections'],Montana,FALSE
1182,Billings,Taylor Swift and her fanbase endorse or are partial to Donald Trump for the 2024 Presidential Election.,"Official certifiers of Donald J Trump's elections: 

2016 - Joe Biden
2024 - Kamala Harris https://t.co/FTn7rn5LLH",45.7833,-108.5007,Whale Psychiatrist ™️,Mon Jan 06 19:02:05 +0000 2025,Positive,['Elections'],Montana,FALSE
1187,Billings,Taylor Swift and her fanbase endorse or are partial to Donald Trump for the 2024 Presidential Election.,"BREAKING: Trump's election win has officially been certified!!! 🇺🇸🇺🇸🇺🇸

Kamala is the one who had to certify it 🤣 https://t.co/BeNJBqy4AJ",45.7833,-108.5007,Libs of TikTok,Mon Jan 06 18:44:20 +0000 2025,Negative,['Elections'],Montana,FALSE
1191,Billings,Taylor Swift and her fanbase endorse or are partial to Donald Trump for the 2024 Presidential Election.,"Unburdened by what has been and what could have been.

This afternoon, President Trump's historic, 2024 Election victory was OFFICIALLY CERTIFIED.

Joy and vibes are here to stay 🇺🇸 https://t.co/y5E21l9ryy",45.7833,-108.5007,Byron Donalds,Mon Jan 06 19:54:39 +0000 2025,Positive,['Elections'],Montana,FALSE
1295,Great Falls,"Jews, Zionists and Israel control the election results","Israeli jews brag about rigging 30+ presidential elections to undercover reporters acting as potential clients.

This is just ONE Israel-based team. https://t.co/YTupU9Wfaf",47.5053,-111.3008,Chasing Sunsets,Tue Oct 29 20:13:38 +0000 2024,Positive,['Elections'],Montana,FALSE
1324,Great Falls,The Trump assassination attempts were staged,"Where was Secret Service when dude got close enough to get this footage?

Ya. The 2nd “assassination” attempt was fake AF. 

 https://t.co/2EfdXWquXa",47.5053,-111.3008,Duke Silver,Tue Sep 17 17:38:17 +0000 2024,Positive,['Elections'],Montana,FALSE
1335,Great Falls,The Trump assassination attempts were staged,"12. On July 13, 2024, an assassination attempt on the former U.S. President Donald Trump occurred during a campaign rally in Pennsylvania. A gunman fired shots, killing one person and injuring two others. Trump was unharmed and later released from the hospital. https://t.co/58XTbrIZwK",47.5053,-111.3008,Page Of History,Mon Jan 06 17:32:39 +0000 2025,Positive,['Elections'],Montana,FALSE
1401,Great Falls,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,"AP retracted this story—“No, JD Vance did not have sex with a couch”. Vance campaign hung up on John Oliver, which he points out is “not a no”. https://t.co/txQTjEnFis",47.5053,-111.3008,Eric Feigl-Ding,Mon Jul 29 04:15:51 +0000 2024,Negative,['Elections'],Montana,FALSE
1410,Great Falls,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,"AP declares “JD Vance did not have sex with a couch” in now-deleted fact check.

Follow: @AFpost https://t.co/ijeR0Ue9Hv",47.5053,-111.3008,AF Post,Thu Jul 25 21:51:26 +0000 2024,Negative,['Elections'],Montana,FALSE
1413,Great Falls,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,We did it folks!  AP has pulled down their fake fact check on JD Vance having sexual relations with his couch. This is a victory for the truth and for those of us who care about our furniture. https://t.co/smKq0KTKWl,47.5053,-111.3008,Rep. Jack Kimble,Thu Jul 25 18:01:11 +0000 2024,Positive,['Elections'],Montana,FALSE
1423,Great Falls,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,DO NOT believe the FAKE Kamala Harris Polls. Her campaign was just caught using a FAKE crowd photo at her ‘campaign rally stop’. https://t.co/gRMJXjb3Dy,47.5053,-111.3008,Liz Churchill,Sat Aug 10 18:53:58 +0000 2024,Positive,['Elections'],Montana,FALSE
1424,Great Falls,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,Hilarious! We just caught @CNN using AI to try to make the crowd look bigger at a @KamalaHarris event! https://t.co/Lhfjv7dbxY,47.5053,-111.3008,The Older Millennial,Sun Aug 04 00:23:29 +0000 2024,Positive,['Elections'],Montana,FALSE
1430,Great Falls,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"I seriously cannot believe they used AI to make it seem like Kamala had huge crowds waiting for her 💀🤣😭😭😭

Tell me you’re desperate without telling me you’re desperate!!!! https://t.co/319YnE9Zz1",47.5053,-111.3008,TONY™,Fri Aug 09 01:54:02 +0000 2024,Positive,['Elections'],Montana,FALSE
1433,Great Falls,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"Dude straight up blanked Kamala and I’m dying! 😂😂😂😂😂😂

https://t.co/dUAFMiwWHh",47.5053,-111.3008,Shannon Hill,Mon Jan 06 17:15:29 +0000 2025,Negative,['Elections'],Montana,FALSE
1439,Great Falls,Taylor Swift and her fanbase endorse or are partial to Donald Trump for the 2024 Presidential Election.,"BREAKING: Trump's election win has officially been certified!!! 🇺🇸🇺🇸🇺🇸

Kamala is the one who had to certify it 🤣 https://t.co/BeNJBqy4AJ",47.5053,-111.3008,Libs of TikTok,Mon Jan 06 18:44:20 +0000 2025,Negative,['Elections'],Montana,FALSE
1448,Great Falls,Taylor Swift and her fanbase endorse or are partial to Donald Trump for the 2024 Presidential Election.,"Unburdened by what has been and what could have been.

This afternoon, President Trump's historic, 2024 Election victory was OFFICIALLY CERTIFIED.

Joy and vibes are here to stay 🇺🇸 https://t.co/y5E21l9ryy",47.5053,-111.3008,Byron Donalds,Mon Jan 06 19:54:39 +0000 2025,Positive,['Elections'],Montana,FALSE
1452,Great Falls,Taylor Swift and her fanbase endorse or are partial to Donald Trump for the 2024 Presidential Election.,"Watched the election certification, and Kamala Harris trying to talk over the applause for President Donald Trump votes filled my heart with great joy. 🤣👏🏼 https://t.co/UcDvDRdjbo",47.5053,-111.3008,☘️𝕃𝕦𝕔𝕜𝕪 Ƒʉͫcͧкͭιͪηͣ 𝕄𝕔𝔾𝕖𝕖‎,Mon Jan 06 18:39:44 +0000 2025,Negative,['Elections'],Montana,FALSE
1531,Missoula,"Jews, Zionists and Israel control the election results","Israeli jews brag about rigging 30+ presidential elections to undercover reporters acting as potential clients.

This is just ONE Israel-based team. https://t.co/YTupU9Wfaf",46.8721,-113.994,Chasing Sunsets,Tue Oct 29 20:13:38 +0000 2024,Positive,['Elections'],Montana,FALSE
1572,Missoula,The Trump assassination attempts were staged,"Where was Secret Service when dude got close enough to get this footage?

Ya. The 2nd “assassination” attempt was fake AF. 

 https://t.co/2EfdXWquXa",46.8721,-113.994,Duke Silver,Tue Sep 17 17:38:17 +0000 2024,Positive,['Elections'],Montana,FALSE
1585,Missoula,The Trump assassination attempts were staged,"Hey, does anybody ever notice how Joe Biden waited until Trumps assassination attempt was unsuccessful to drop out of the race? Or is it just me?",46.8721,-113.994,Based Washington™,Tue Jan 07 02:10:49 +0000 2025,Positive,['Elections'],Montana,FALSE
1604,Missoula,The government is weaponizing or creating hurricanes to interfere with the election,"Over the past three decades, the frequency of all hurricanes has declined faster than the frequency of major hurricanes.  The press reports this as ""an increase in major hurricane percent.""

The clown show never ends for #ClimateScam professionals.

https://t.co/TCsJeFb8lZ https://t.co/KOVTWnCLIr",46.8721,-113.994,Tony Heller,Wed Jan 08 00:06:23 +0000 2025,Negative,['Elections'],Montana,FALSE
1606,Missoula,The government is weaponizing or creating hurricanes to interfere with the election,"@EricLDaugh BEFORE we buy Greenland, may we please set to rights North Carolina for the hurricane victims? May we please help the other states that were affected by the hurricanes?

I think housing, warm clothes, food, forgiving their property tax for a couple of years. Sending in lawyers to",46.8721,-113.994,Mom Of Only 3,Tue Jan 07 21:15:04 +0000 2025,Positive,['Elections'],Montana,FALSE
1650,Missoula,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,"AP retracted this story—“No, JD Vance did not have sex with a couch”. Vance campaign hung up on John Oliver, which he points out is “not a no”. https://t.co/txQTjEnFis",46.8721,-113.994,Eric Feigl-Ding,Mon Jul 29 04:15:51 +0000 2024,Negative,['Elections'],Montana,FALSE
1662,Missoula,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,We did it folks!  AP has pulled down their fake fact check on JD Vance having sexual relations with his couch. This is a victory for the truth and for those of us who care about our furniture. https://t.co/smKq0KTKWl,46.8721,-113.994,Rep. Jack Kimble,Thu Jul 25 18:01:11 +0000 2024,Positive,['Elections'],Montana,FALSE
1665,Missoula,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,"AP declares “JD Vance did not have sex with a couch” in now-deleted fact check.

Follow: @AFpost https://t.co/ijeR0Ue9Hv",46.8721,-113.994,AF Post,Thu Jul 25 21:51:26 +0000 2024,Negative,['Elections'],Montana,FALSE
1672,Missoula,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"@VP “Unwavering faith in the American people”?

Kamala Harris invited millions of illegals into the US to replace the American people.

She should be tried for treason.",46.8721,-113.994,Paul A. Szypula 🇺🇸,Mon Jan 06 16:43:05 +0000 2025,Positive,['Elections'],Montana,FALSE
1678,Missoula,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"This is not a rave or a concert. This is the 10,000-person stadium in Madison, Wisconsin right now as they wait for Kamala Harris’s rally. People are dancing, having fun, and fired up for Kamala Harris. Truly an incredible thing to watch. 

 https://t.co/F5BXPZnX6B",46.8721,-113.994,Victor Shi,Fri Sep 20 21:34:41 +0000 2024,Negative,['Elections'],Montana,FALSE
1679,Missoula,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"Kamala Harris’s campaign is using AI to manipulate her campaign photos and videos. And it’s all being orchestrated by @MikeNellis, a senior advisor to Kamala Harris who works with Loren Merchan, the daughter of Judge Juan Merchan as I have previously reported. 

Why won’t the https://t.co/Pkk1neMh4O",46.8721,-113.994,Laura Loomer,Sat Aug 10 03:27:54 +0000 2024,Positive,['Elections'],Montana,FALSE
1681,Missoula,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"I seriously cannot believe they used AI to make it seem like Kamala had huge crowds waiting for her 💀🤣😭😭😭

Tell me you’re desperate without telling me you’re desperate!!!! https://t.co/319YnE9Zz1",46.8721,-113.994,TONY™,Fri Aug 09 01:54:02 +0000 2024,Positive,['Elections'],Montana,FALSE
1682,Missoula,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,@DefiyantlyFree Every single person involved in the Minneapolis riots made bail because of Kamala Harris. https://t.co/SpIxDC66Sr,46.8721,-113.994,Ryan Jacobsen,Mon Jan 06 18:55:38 +0000 2025,Positive,['Elections'],Montana,FALSE
1694,Missoula,Taylor Swift and her fanbase endorse or are partial to Donald Trump for the 2024 Presidential Election.,"BREAKING: Trump's election win has officially been certified!!! 🇺🇸🇺🇸🇺🇸

Kamala is the one who had to certify it 🤣 https://t.co/BeNJBqy4AJ",46.8721,-113.994,Libs of TikTok,Mon Jan 06 18:44:20 +0000 2025,Negative,['Elections'],Montana,FALSE
